capture_event_id,split,site_id,datetime,longitude,latitude,environment_feature_status,chirps_monthly_mm,chirps_source_file,jrc_water_occurrence_pct,jrc_water_seasonality_months,jrc_water_extent_class,month,modis_composite_count,modis_first_calendar_date,modis_latest_calendar_date,modis_ndvi_mean,modis_ndvi_median,modis_ndvi_min,modis_ndvi_max,modis_evi_mean,modis_evi_median,modis_evi_min,modis_evi_max,modis_blue_reflectance_mean,modis_red_reflectance_mean,modis_nir_reflectance_mean,modis_mir_reflectance_mean,modis_pixel_reliability_mean,modis_pixel_reliability_best,modis_vi_quality_mode,modis_full_available,modis_ndvi_seed,modis_evi_seed,modis_seed_available
ASG000eij3,test_gold,L10,2012-04-15T17:06:03,34.956482179145944,-2.5658945947645773,ok,181.57537841796875,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5399,0.5399,0.4125,0.6673,0.3024,0.3024,0.2497,0.3551,0.0398,0.0758,0.2437,0.12795,0.5,0.0,2116,True,,,False
ASG000eijx,test_gold,L10,2012-03-28T11:04:31,34.956482179145944,-2.5658945947645773,ok,74.2133560180664,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.43085,0.43085,0.3809,0.4808,0.2323,0.2323,0.2181,0.2465,0.046,0.08665,0.21565,0.13795,0.0,0.0,2116,True,,,False
ASG000eimf,test_gold,L10,2012-04-27T16:40:59,34.956482179145944,-2.5658945947645773,ok,181.57537841796875,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5399,0.5399,0.4125,0.6673,0.3024,0.3024,0.2497,0.3551,0.0398,0.0758,0.2437,0.12795,0.5,0.0,2116,True,,,False
ASG000eimz,test_gold,L10,2012-04-01T17:50:13,34.956482179145944,-2.5658945947645773,ok,181.57537841796875,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5399,0.5399,0.4125,0.6673,0.3024,0.3024,0.2497,0.3551,0.0398,0.0758,0.2437,0.12795,0.5,0.0,2116,True,,,False
ASG000einm,test_gold,L10,2012-03-29T11:29:55,34.956482179145944,-2.5658945947645773,ok,74.2133560180664,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.43085,0.43085,0.3809,0.4808,0.2323,0.2323,0.2181,0.2465,0.046,0.08665,0.21565,0.13795,0.0,0.0,2116,True,,,False
ASG000eio2,test_gold,L10,2012-04-19T18:41:01,34.956482179145944,-2.5658945947645773,ok,181.57537841796875,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5399,0.5399,0.4125,0.6673,0.3024,0.3024,0.2497,0.3551,0.0398,0.0758,0.2437,0.12795,0.5,0.0,2116,True,,,False
ASG000eiq8,test_gold,L10,2012-05-01T10:45:13,34.956482179145944,-2.5658945947645773,ok,56.22434997558594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.05.tif,0.0,0.0,0.0,2012-05,2,2012-05-08,2012-05-24,0.7389000000000001,0.7389000000000001,0.7191000000000001,0.7587,0.44035,0.44035,0.4356,0.4451,0.0225,0.0428,0.28455,0.07875,0.0,0.0,2116,True,,,False
ASG000eiqb,test_gold,L10,2012-05-01T09:21:38,34.956482179145944,-2.5658945947645773,ok,56.22434997558594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.05.tif,0.0,0.0,0.0,2012-05,2,2012-05-08,2012-05-24,0.7389000000000001,0.7389000000000001,0.7191000000000001,0.7587,0.44035,0.44035,0.4356,0.4451,0.0225,0.0428,0.28455,0.07875,0.0,0.0,2116,True,,,False
ASG000eiqg,test_gold,L10,2012-04-15T16:50:34,34.956482179145944,-2.5658945947645773,ok,181.57537841796875,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5399,0.5399,0.4125,0.6673,0.3024,0.3024,0.2497,0.3551,0.0398,0.0758,0.2437,0.12795,0.5,0.0,2116,True,,,False
ASG000eirq,test_gold,L10,2012-03-28T11:25:52,34.956482179145944,-2.5658945947645773,ok,74.2133560180664,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.43085,0.43085,0.3809,0.4808,0.2323,0.2323,0.2181,0.2465,0.046,0.08665,0.21565,0.13795,0.0,0.0,2116,True,,,False
ASG000eis7,test_gold,L10,2012-03-28T12:34:45,34.956482179145944,-2.5658945947645773,ok,74.2133560180664,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.43085,0.43085,0.3809,0.4808,0.2323,0.2323,0.2181,0.2465,0.046,0.08665,0.21565,0.13795,0.0,0.0,2116,True,,,False
ASG000eis9,test_gold,L10,2012-05-01T11:32:35,34.956482179145944,-2.5658945947645773,ok,56.22434997558594,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.05.tif,0.0,0.0,0.0,2012-05,2,2012-05-08,2012-05-24,0.7389000000000001,0.7389000000000001,0.7191000000000001,0.7587,0.44035,0.44035,0.4356,0.4451,0.0225,0.0428,0.28455,0.07875,0.0,0.0,2116,True,,,False
ASG000eiuk,test_gold,L10,2012-02-16T04:22:45,34.956482179145944,-2.5658945947645773,ok,28.72760772705078,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.4946,0.4946,0.4517,0.5375,0.33915,0.33915,0.3212,0.3571,0.059,0.11265,0.325,0.148,0.0,0.0,2116,True,,,False
ASG000eivp,test_gold,L10,2012-02-29T05:02:35,34.956482179145944,-2.5658945947645773,ok,28.72760772705078,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.4946,0.4946,0.4517,0.5375,0.33915,0.33915,0.3212,0.3571,0.059,0.11265,0.325,0.148,0.0,0.0,2116,True,,,False
ASG000eiym,test_gold,D07,2012-02-11T05:46:01,34.794840664221134,-2.5112164240356374,ok,22.925203323364258,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.42485,0.42485,0.3707,0.479,0.2731,0.2731,0.2557,0.2905,0.05835,0.1169,0.2858,0.16835,0.0,0.0,2116,True,,,False
ASG000eiz2,test_gold,D07,2011-12-30T16:24:14,34.794840664221134,-2.5112164240356374,ok,121.15083312988281,data/raw/environment/chirps_v3_monthly_africa/2011/chirps-v3.0.2011.12.tif,0.0,0.0,0.0,2011-12,2,2011-12-03,2011-12-19,0.7387,0.7387,0.7153,0.7621,0.46255,0.46255,0.4357,0.4894,0.02475,0.0452,0.30235,0.0991,0.0,0.0,2116,True,,,False
ASG000ej0m,test_gold,D07,2012-02-25T03:36:57,34.794840664221134,-2.5112164240356374,ok,22.925203323364258,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.42485,0.42485,0.3707,0.479,0.2731,0.2731,0.2557,0.2905,0.05835,0.1169,0.2858,0.16835,0.0,0.0,2116,True,,,False
ASG000ej0o,test_gold,D07,2012-02-11T05:00:23,34.794840664221134,-2.5112164240356374,ok,22.925203323364258,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.42485,0.42485,0.3707,0.479,0.2731,0.2731,0.2557,0.2905,0.05835,0.1169,0.2858,0.16835,0.0,0.0,2116,True,,,False
ASG000ej19,test_gold,D07,2012-02-27T02:10:36,34.794840664221134,-2.5112164240356374,ok,22.925203323364258,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.42485,0.42485,0.3707,0.479,0.2731,0.2731,0.2557,0.2905,0.05835,0.1169,0.2858,0.16835,0.0,0.0,2116,True,,,False
ASG000ej1h,test_gold,D07,2012-01-03T18:22:08,34.794840664221134,-2.5112164240356374,ok,39.81452178955078,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.01.tif,0.0,0.0,0.0,2012-01,2,2012-01-01,2012-01-17,0.68155,0.68155,0.601,0.7621,0.44405,0.44405,0.3987,0.4894,0.03055,0.0613,0.31965,0.09385,0.0,0.0,2116,True,,,False
ASG000ej6d,test_gold,S10,2012-02-07T13:45:59,35.09663082098604,-2.5728772676640004,ok,21.091651916503906,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.41055,0.41055,0.3981,0.423,0.2686,0.2686,0.2573,0.2799,0.06155,0.1197,0.2855999999999999,0.1552,0.0,0.0,2116,True,,,False
ASG000ej6f,test_gold,S10,2012-02-22T20:08:55,35.09663082098604,-2.5728772676640004,ok,21.091651916503906,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.41055,0.41055,0.3981,0.423,0.2686,0.2686,0.2573,0.2799,0.06155,0.1197,0.2855999999999999,0.1552,0.0,0.0,2116,True,,,False
ASG000ej6h,test_gold,S10,2012-02-04T11:45:09,35.09663082098604,-2.5728772676640004,ok,21.091651916503906,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.02.tif,0.0,0.0,0.0,2012-02,2,2012-02-02,2012-02-18,0.41055,0.41055,0.3981,0.423,0.2686,0.2686,0.2573,0.2799,0.06155,0.1197,0.2855999999999999,0.1552,0.0,0.0,2116,True,,,False
ASG000ej6l,test_gold,S10,2012-01-15T00:06:45,35.09663082098604,-2.5728772676640004,ok,39.28240203857422,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.01.tif,0.0,0.0,0.0,2012-01,2,2012-01-01,2012-01-17,0.6353,0.6353,0.5740000000000001,0.6966,0.42,0.42,0.3897,0.4503,0.0361,0.07235,0.3214,0.1069,0.0,0.0,2116,True,,,False
ASG000ej7r,test_gold,S10,2012-04-15T16:54:06,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ej8m,test_gold,S10,2012-03-01T15:24:24,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ej9e,test_gold,S10,2012-04-15T08:05:39,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ej9i,test_gold,S10,2012-03-01T13:33:22,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ej9n,test_gold,S10,2012-04-15T11:31:54,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejae,test_gold,S10,2012-04-15T18:05:10,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejbq,test_gold,S10,2012-04-15T15:14:02,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejcm,test_gold,S10,2012-04-15T15:59:26,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejdg,test_gold,S10,2012-03-14T07:04:17,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejdu,test_gold,S10,2012-03-02T08:14:42,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000eje3,test_gold,S10,2012-03-13T07:32:50,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejfa,test_gold,S10,2012-03-01T18:35:17,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejff,test_gold,S10,2012-03-13T00:11:22,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejg2,test_gold,S10,2012-04-15T08:19:50,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejg7,test_gold,S10,2012-04-15T11:11:58,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejgy,test_gold,S10,2012-03-01T15:14:43,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejit,test_gold,S10,2012-03-12T23:44:31,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejj6,test_gold,S10,2012-03-13T01:27:04,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejk2,test_gold,S10,2012-04-15T11:25:07,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejk5,test_gold,S10,2012-03-01T18:44:08,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejlv,test_gold,S10,2012-03-01T23:23:33,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejme,test_gold,S10,2012-04-15T16:29:40,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejmg,test_gold,S10,2012-04-15T08:36:34,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejml,test_gold,S10,2012-03-02T11:11:58,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejmu,test_gold,S10,2012-04-15T08:07:07,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejnx,test_gold,S10,2012-04-15T04:42:24,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejoa,test_gold,S10,2012-03-01T13:44:27,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejoz,test_gold,S10,2012-03-02T04:09:18,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejrb,test_gold,S10,2012-04-15T09:26:21,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejtb,test_gold,S10,2012-03-03T01:36:03,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejtj,test_gold,S10,2012-03-02T21:49:48,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejv3,test_gold,S10,2012-04-03T02:22:15,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejwh,test_gold,S10,2012-03-02T16:45:52,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejwt,test_gold,S10,2012-03-11T11:40:56,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejxt,test_gold,S10,2012-04-15T08:29:11,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejxu,test_gold,S10,2012-03-01T18:25:56,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejy7,test_gold,S10,2012-03-02T23:27:55,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
ASG000ejyo,test_gold,S10,2012-04-16T07:38:54,35.09663082098604,-2.5728772676640004,ok,151.93885803222656,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.04.tif,0.0,0.0,0.0,2012-04,2,2012-04-06,2012-04-22,0.5282500000000001,0.5282500000000001,0.425,0.6315000000000001,0.31165,0.31165,0.2751,0.3482,0.04365,0.0848,0.2635,0.14085,0.5,0.0,2116,True,,,False
ASG000ejyx,test_gold,S10,2012-03-03T05:50:06,35.09663082098604,-2.5728772676640004,ok,67.97648620605469,data/raw/environment/chirps_v3_monthly_africa/2012/chirps-v3.0.2012.03.tif,0.0,0.0,0.0,2012-03,2,2012-03-05,2012-03-21,0.39865,0.39865,0.3717,0.4256,0.2339,0.2339,0.215,0.2528,0.0525,0.10335,0.24065,0.1548,0.0,0.0,2116,True,,,False
